long_name,var,season,year,CMIP,scen,GCM_scen,sim_type,mn_val,z_score
"potential temperature, bottom 5m mean",temp_bottom5m,Summer (Jul - Sep),2084,K20P19_CMIP6,ssp585,cesm_ssp585,proj,6.652566081,1.026499883
"potential temperature, bottom 5m mean",temp_bottom5m,Summer (Jul - Sep),2085,K20P19_CMIP6,ssp585,cesm_ssp585,proj,7.239824238,1.369204042
"potential temperature, bottom 5m mean",temp_bottom5m,Summer (Jul - Sep),2086,K20P19_CMIP6,ssp585,cesm_ssp585,proj,7.772246721,1.679907941
"potential temperature, bottom 5m mean",temp_bottom5m,Summer (Jul - Sep),2087,K20P19_CMIP6,ssp585,cesm_ssp585,proj,7.301945662,1.405456021
"potential temperature, bottom 5m mean",temp_bottom5m,Summer (Jul - Sep),2088,K20P19_CMIP6,ssp585,cesm_ssp585,proj,7.636021431,1.600411432
"potential temperature, bottom 5m mean",temp_bottom5m,Summer (Jul - Sep),2089,K20P19_CMIP6,ssp585,cesm_ssp585,proj,6.511183834,0.943993947
"potential temperature, bottom 5m mean",temp_bottom5m,Summer (Jul - Sep),2090,K20P19_CMIP6,ssp585,cesm_ssp585,proj,8.452139953,2.076670822
"potential temperature, bottom 5m mean",temp_bottom5m,Summer (Jul - Sep),2091,K20P19_CMIP6,ssp585,cesm_ssp585,proj,8.212932771,1.937077535
"potential temperature, bottom 5m mean",temp_bottom5m,Summer (Jul - Sep),2092,K20P19_CMIP6,ssp585,cesm_ssp585,proj,8.464737497,2.084022326
"potential temperature, bottom 5m mean",temp_bottom5m,Summer (Jul - Sep),2093,K20P19_CMIP6,ssp585,cesm_ssp585,proj,8.435367213,2.066882814
"potential temperature, bottom 5m mean",temp_bottom5m,Summer (Jul - Sep),2094,K20P19_CMIP6,ssp585,cesm_ssp585,proj,7.993480514,1.809012561
"potential temperature, bottom 5m mean",temp_bottom5m,Summer (Jul - Sep),2095,K20P19_CMIP6,ssp585,cesm_ssp585,proj,8.022354002,1.82586216
"potential temperature, bottom 5m mean",temp_bottom5m,Summer (Jul - Sep),2096,K20P19_CMIP6,ssp585,cesm_ssp585,proj,7.802119899,1.697340926
"potential temperature, bottom 5m mean",temp_bottom5m,Summer (Jul - Sep),2097,K20P19_CMIP6,ssp585,cesm_ssp585,proj,7.650249035,1.608714184
"potential temperature, bottom 5m mean",temp_bottom5m,Summer (Jul - Sep),2098,K20P19_CMIP6,ssp585,cesm_ssp585,proj,7.556434223,1.553967008
"potential temperature, bottom 5m mean",temp_bottom5m,Summer (Jul - Sep),2099,K20P19_CMIP6,ssp585,cesm_ssp585,proj,7.400960452,1.463237731
